OCC,DATECONST,NATLOC,DECILE,DECILE_PB,ENERGIE,ETIQUETTE,NB_LOG
LP,Après 1948,MA,D8,D1,Gaz,A,5.940562479
LP,Après 1948,AP,D9,D1,Gaz,A,38.56155447
LP,Après 1948,MA,D9,D1,Gaz,A,12.83427851
LP,Après 1948,AP,D10,D1,Gaz,A,19.35305421
LP,Après 1948,MA,D10,D1,Gaz,A,2.790619758
LP,Après 1948,AP,D1,D10,Gaz,A,408.42167
LP,Après 1948,MA,D1,D10,Gaz,A,41.85663561
LP,Après 1948,AP,D2,D10,Gaz,A,458.9270455
LP,Après 1948,MA,D2,D10,Gaz,A,77.82697319
LP,Après 1948,AP,D3,D10,Gaz,A,532.5540317
LP,Après 1948,MA,D3,D10,Gaz,A,116.2345419
LP,Après 1948,AP,D4,D10,Gaz,A,705.136508
LP,Après 1948,MA,D4,D10,Gaz,A,94.3910652
LP,Après 1948,AP,D5,D10,Gaz,A,807.7933842
LP,Après 1948,MA,D5,D10,Gaz,A,97.61277002
LP,Après 1948,AP,D6,D10,Gaz,A,1037.069426
LP,Après 1948,MA,D6,D10,Gaz,A,169.2204551
LP,Après 1948,AP,D7,D10,Gaz,A,1028.009678
LP,Après 1948,MA,D7,D10,Gaz,A,176.2222831
LP,Après 1948,AP,D8,D10,Gaz,A,1181.358891
LP,Après 1948,MA,D8,D10,Gaz,A,148.5249341
LP,Après 1948,AP,D9,D10,Gaz,A,982.2951191
LP,Après 1948,MA,D9,D10,Gaz,A,155.6951569
LP,Après 1948,AP,D10,D10,Gaz,A,739.2405917
LP,Après 1948,MA,D10,D10,Gaz,A,139.4401933
LP,Après 1948,AP,D1,D2,Gaz,A,22.32575126
LP,Après 1948,MA,D1,D2,Gaz,A,4.11597828
LP,Après 1948,AP,D2,D2,Gaz,A,38.71858777
LP,Après 1948,MA,D2,D2,Gaz,A,24.12733478
LP,Après 1948,AP,D3,D2,Gaz,A,43.30875438
LP,Après 1948,MA,D3,D2,Gaz,A,14.17370714
LP,Après 1948,AP,D4,D2,Gaz,A,46.90182745
LP,Après 1948,MA,D4,D2,Gaz,A,18.55863411
LP,Après 1948,AP,D5,D2,Gaz,A,13.63453882
LP,Après 1948,MA,D5,D2,Gaz,A,14.46100941
LP,Après 1948,AP,D6,D2,Gaz,A,11.3959236
LP,Après 1948,MA,D6,D2,Gaz,A,20.66672842
LP,Après 1948,AP,D7,D2,Gaz,A,10.1284199
LP,Après 1948,MA,D7,D2,Gaz,A,6.670631485
LP,Après 1948,AP,D8,D2,Gaz,A,26.89912622
LP,Après 1948,MA,D8,D2,Gaz,A,10.14968381
LP,Après 1948,AP,D9,D2,Gaz,A,9.069266
LP,Après 1948,MA,D9,D2,Gaz,A,13.97573262
LP,Après 1948,AP,D10,D2,Gaz,A,14.92855058
LP,Après 1948,MA,D10,D2,Gaz,A,8.829894094
LP,Après 1948,AP,D1,D3,Gaz,A,36.65188382
LP,Après 1948,MA,D1,D3,Gaz,A,12.61783505
LP,Après 1948,AP,D2,D3,Gaz,A,68.83032183
LP,Après 1948,MA,D2,D3,Gaz,A,5.846270044
LP,Après 1948,AP,D3,D3,Gaz,A,31.87879477
LP,Après 1948,MA,D3,D3,Gaz,A,36.21441059
LP,Après 1948,AP,D4,D3,Gaz,A,59.11962267
LP,Après 1948,MA,D4,D3,Gaz,A,43.18392851
LP,Après 1948,AP,D5,D3,Gaz,A,36.87422178
LP,Après 1948,MA,D5,D3,Gaz,A,27.19352026
LP,Après 1948,AP,D6,D3,Gaz,A,33.66404276
LP,Après 1948,MA,D6,D3,Gaz,A,16.55176581
LP,Après 1948,AP,D7,D3,Gaz,A,23.74606389
LP,Après 1948,MA,D7,D3,Gaz,A,3.3684566
LP,Après 1948,AP,D8,D3,Gaz,A,19.89084375
LP,Après 1948,MA,D8,D3,Gaz,A,7.77904396
LP,Après 1948,AP,D9,D3,Gaz,A,14.05998172
LP,Après 1948,MA,D9,D3,Gaz,A,14.57503292
LP,Après 1948,AP,D10,D3,Gaz,A,12.65147962
LP,Après 1948,MA,D10,D3,Gaz,A,4.304792456
LP,Après 1948,AP,D1,D4,Gaz,A,19.18901312
LP,Après 1948,MA,D1,D4,Gaz,A,25.14444611
LP,Après 1948,AP,D2,D4,Gaz,A,51.71201512
LP,Après 1948,MA,D2,D4,Gaz,A,19.79887332
LP,Après 1948,AP,D3,D4,Gaz,A,8.425324225
LP,Après 1948,MA,D3,D4,Gaz,A,16.62971932
LP,Après 1948,AP,D4,D4,Gaz,A,58.9176608
LP,Après 1948,MA,D4,D4,Gaz,A,30.81171015
LP,Après 1948,AP,D5,D4,Gaz,A,45.078309
LP,Après 1948,MA,D5,D4,Gaz,A,38.13623342
LP,Après 1948,AP,D6,D4,Gaz,A,33.06955722
LP,Après 1948,MA,D6,D4,Gaz,A,33.26132241
LP,Après 1948,AP,D7,D4,Gaz,A,50.23371122
LP,Après 1948,MA,D7,D4,Gaz,A,23.02561435
LP,Après 1948,AP,D8,D4,Gaz,A,22.75269313
LP,Après 1948,MA,D8,D4,Gaz,A,7.556395441
LP,Après 1948,AP,D9,D4,Gaz,A,13.04572901
LP,Après 1948,MA,D9,D4,Gaz,A,9.060300175
LP,Après 1948,AP,D10,D4,Gaz,A,10.39434501
LP,Après 1948,MA,D10,D4,Gaz,A,10.9594064
LP,Après 1948,AP,D1,D5,Gaz,A,55.01492023
LP,Après 1948,MA,D1,D5,Gaz,A,8.277967496
LP,Après 1948,AP,D2,D5,Gaz,A,78.04063316
LP,Après 1948,MA,D2,D5,Gaz,A,16.58819676
LP,Après 1948,AP,D3,D5,Gaz,A,23.42566795
LP,Après 1948,MA,D3,D5,Gaz,A,19.79085474
LP,Après 1948,AP,D4,D5,Gaz,A,48.83630814
LP,Après 1948,MA,D4,D5,Gaz,A,22.27665477
LP,Après 1948,AP,D5,D5,Gaz,A,88.37663546
LP,Après 1948,MA,D5,D5,Gaz,A,44.902782
LP,Après 1948,AP,D6,D5,Gaz,A,61.35883863
LP,Après 1948,MA,D6,D5,Gaz,A,20.40055944
LP,Après 1948,AP,D7,D5,Gaz,A,53.59140711
LP,Après 1948,MA,D7,D5,Gaz,A,37.4103597
LP,Après 1948,AP,D8,D5,Gaz,A,42.1313064
LP,Après 1948,MA,D8,D5,Gaz,A,16.7432122
LP,Après 1948,AP,D9,D5,Gaz,A,21.86306691
LP,Après 1948,MA,D9,D5,Gaz,A,13.38759442
LP,Après 1948,AP,D10,D5,Gaz,A,14.53285105
LP,Après 1948,MA,D10,D5,Gaz,A,17.57015685
LP,Après 1948,AP,D1,D6,Gaz,A,43.68289039
LP,Après 1948,MA,D1,D6,Gaz,A,10.60942052
LP,Après 1948,AP,D2,D6,Gaz,A,60.52268845
LP,Après 1948,MA,D2,D6,Gaz,A,14.82512384
LP,Après 1948,AP,D3,D6,Gaz,A,71.49759455
LP,Après 1948,MA,D3,D6,Gaz,A,12.58024319
LP,Après 1948,AP,D4,D6,Gaz,A,80.57888897
LP,Après 1948,MA,D4,D6,Gaz,A,25.29952211
LP,Après 1948,AP,D5,D6,Gaz,A,106.9470723
LP,Après 1948,MA,D5,D6,Gaz,A,20.63226806
LP,Après 1948,AP,D6,D6,Gaz,A,122.3286804
LP,Après 1948,MA,D6,D6,Gaz,A,52.87673886
LP,Après 1948,AP,D7,D6,Gaz,A,125.2940908
LP,Après 1948,MA,D7,D6,Gaz,A,51.53045077
LP,Après 1948,AP,D8,D6,Gaz,A,69.05547591
LP,Après 1948,MA,D8,D6,Gaz,A,54.78798577
LP,Après 1948,AP,D9,D6,Gaz,A,57.20657939
LP,Après 1948,MA,D9,D6,Gaz,A,33.59875878
LP,Après 1948,AP,D10,D6,Gaz,A,35.98880634
LP,Après 1948,MA,D10,D6,Gaz,A,18.71373016
LP,Après 1948,AP,D1,D7,Gaz,A,93.7461981
LP,Après 1948,MA,D1,D7,Gaz,A,46.88940779
LP,Après 1948,AP,D2,D7,Gaz,A,94.46590282
LP,Après 1948,MA,D2,D7,Gaz,A,42.30760046
LP,Après 1948,AP,D3,D7,Gaz,A,168.8822066
LP,Après 1948,MA,D3,D7,Gaz,A,35.97803378
LP,Après 1948,AP,D4,D7,Gaz,A,129.8266166
LP,Après 1948,MA,D4,D7,Gaz,A,36.92109554
LP,Après 1948,AP,D5,D7,Gaz,A,181.6762824
LP,Après 1948,MA,D5,D7,Gaz,A,38.82810481
LP,Après 1948,AP,D6,D7,Gaz,A,216.5953406
LP,Après 1948,MA,D6,D7,Gaz,A,42.62304398
LP,Après 1948,AP,D7,D7,Gaz,A,192.8485949
LP,Après 1948,MA,D7,D7,Gaz,A,37.97003058
LP,Après 1948,AP,D8,D7,Gaz,A,196.0575859
LP,Après 1948,MA,D8,D7,Gaz,A,36.15228882
LP,Après 1948,AP,D9,D7,Gaz,A,128.1064471
LP,Après 1948,MA,D9,D7,Gaz,A,46.81076396
LP,Après 1948,AP,D10,D7,Gaz,A,63.94939743
LP,Après 1948,MA,D10,D7,Gaz,A,12.64547238
LP,Après 1948,AP,D1,D8,Gaz,A,77.04198745
LP,Après 1948,MA,D1,D8,Gaz,A,12.53425303
LP,Après 1948,AP,D2,D8,Gaz,A,220.9683284
LP,Après 1948,MA,D2,D8,Gaz,A,52.90907309
LP,Après 1948,AP,D3,D8,Gaz,A,203.8982053
LP,Après 1948,MA,D3,D8,Gaz,A,38.16481871
LP,Après 1948,AP,D4,D8,Gaz,A,343.351043
LP,Après 1948,MA,D4,D8,Gaz,A,63.90941264
LP,Après 1948,AP,D5,D8,Gaz,A,258.2682323
LP,Après 1948,MA,D5,D8,Gaz,A,67.60835127
LP,Après 1948,AP,D6,D8,Gaz,A,242.2109399
LP,Après 1948,MA,D6,D8,Gaz,A,67.67457481
LP,Après 1948,AP,D7,D8,Gaz,A,259.5094799
LP,Après 1948,MA,D7,D8,Gaz,A,82.27524909
LP,Après 1948,AP,D8,D8,Gaz,A,198.9483905
LP,Après 1948,MA,D8,D8,Gaz,A,72.79332253
LP,Après 1948,AP,D9,D8,Gaz,A,185.4305761
LP,Après 1948,MA,D9,D8,Gaz,A,39.03259388
LP,Après 1948,AP,D10,D8,Gaz,A,123.0695688
LP,Après 1948,MA,D10,D8,Gaz,A,46.924178
LP,Après 1948,AP,D1,D9,Gaz,A,250.4297868
LP,Après 1948,MA,D1,D9,Gaz,A,39.85230805
LP,Après 1948,AP,D2,D9,Gaz,A,296.5103384
LP,Après 1948,MA,D2,D9,Gaz,A,40.35405446
LP,Après 1948,AP,D3,D9,Gaz,A,272.1130017
LP,Après 1948,MA,D3,D9,Gaz,A,61.82128766
LP,Après 1948,AP,D4,D9,Gaz,A,396.8839128
LP,Après 1948,MA,D4,D9,Gaz,A,70.10444303
LP,Après 1948,AP,D5,D9,Gaz,A,419.161838
LP,Après 1948,MA,D5,D9,Gaz,A,81.72195529
LP,Après 1948,AP,D6,D9,Gaz,A,534.4650465
LP,Après 1948,MA,D6,D9,Gaz,A,145.1615171
LP,Après 1948,AP,D7,D9,Gaz,A,619.3555024
LP,Après 1948,MA,D7,D9,Gaz,A,98.74483333
LP,Après 1948,AP,D8,D9,Gaz,A,606.2911932
LP,Après 1948,MA,D8,D9,Gaz,A,86.18086526
LP,Après 1948,AP,D9,D9,Gaz,A,453.3203801
LP,Après 1948,MA,D9,D9,Gaz,A,108.3257699
LP,Après 1948,AP,D10,D9,Gaz,A,186.7034338
LP,Après 1948,MA,D10,D9,Gaz,A,64.88742832
LP,Après 1948,AP,D1,NC,Gaz,A,1773.475917
LP,Après 1948,MA,D1,NC,Gaz,A,230.8528657
LP,Après 1948,AP,D2,NC,Gaz,A,1350.952691
LP,Après 1948,MA,D2,NC,Gaz,A,298.5745415
LP,Après 1948,AP,D3,NC,Gaz,A,1190.702857
LP,Après 1948,MA,D3,NC,Gaz,A,249.6625513
LP,Après 1948,AP,D4,NC,Gaz,A,1389.35873
LP,Après 1948,MA,D4,NC,Gaz,A,246.2171259
LP,Après 1948,AP,D5,NC,Gaz,A,1264.714206
LP,Après 1948,MA,D5,NC,Gaz,A,325.0487557
LP,Après 1948,AP,D6,NC,Gaz,A,1243.433391
LP,Après 1948,MA,D6,NC,Gaz,A,279.997662
LP,Après 1948,AP,D7,NC,Gaz,A,1369.555382
LP,Après 1948,MA,D7,NC,Gaz,A,345.0950337
LP,Après 1948,AP,D8,NC,Gaz,A,1015.459726
LP,Après 1948,MA,D8,NC,Gaz,A,257.2628048
LP,Après 1948,AP,D9,NC,Gaz,A,1083.419354
LP,Après 1948,MA,D9,NC,Gaz,A,260.1555449
LP,Après 1948,AP,D10,NC,Gaz,A,1089.718251
LP,Après 1948,MA,D10,NC,Gaz,A,203.422482
LP,Après 1948,AP,D1,D1,Autres,B,30.68035477
LP,Après 1948,MA,D1,D1,Autres,B,42.06201275
LP,Après 1948,AP,D2,D1,Autres,B,34.04107954
LP,Après 1948,MA,D2,D1,Autres,B,49.36746319
LP,Après 1948,AP,D3,D1,Autres,B,23.03933514
LP,Après 1948,MA,D3,D1,Autres,B,32.17913993
LP,Après 1948,AP,D4,D1,Autres,B,29.77532619
LP,Après 1948,MA,D4,D1,Autres,B,11.07039931
LP,Après 1948,AP,D5,D1,Autres,B,25.0140157
LP,Après 1948,MA,D5,D1,Autres,B,32.67735485
LP,Après 1948,AP,D6,D1,Autres,B,19.02551832
LP,Après 1948,MA,D6,D1,Autres,B,17.95122025
LP,Après 1948,AP,D7,D1,Autres,B,14.83559978
LP,Après 1948,MA,D7,D1,Autres,B,24.28543447
LP,Après 1948,AP,D8,D1,Autres,B,20.23345742
LP,Après 1948,MA,D8,D1,Autres,B,9.874640908
LP,Après 1948,AP,D9,D1,Autres,B,27.37257931
LP,Après 1948,MA,D9,D1,Autres,B,11.58512867
LP,Après 1948,AP,D10,D1,Autres,B,24.27952685
LP,Après 1948,MA,D10,D1,Autres,B,8.919597792
LP,Après 1948,AP,D1,D10,Autres,B,238.8855773
LP,Après 1948,MA,D1,D10,Autres,B,75.97841889
LP,Après 1948,AP,D2,D10,Autres,B,244.5205232
LP,Après 1948,MA,D2,D10,Autres,B,138.5793883
LP,Après 1948,AP,D3,D10,Autres,B,280.6436129
LP,Après 1948,MA,D3,D10,Autres,B,190.5619064
LP,Après 1948,AP,D4,D10,Autres,B,317.7371995
LP,Après 1948,MA,D4,D10,Autres,B,156.7133431
LP,Après 1948,AP,D5,D10,Autres,B,380.694823
LP,Après 1948,MA,D5,D10,Autres,B,144.4853877
LP,Après 1948,AP,D6,D10,Autres,B,454.0343355
LP,Après 1948,MA,D6,D10,Autres,B,221.3680441
LP,Après 1948,AP,D7,D10,Autres,B,487.5003785
LP,Après 1948,MA,D7,D10,Autres,B,194.1989064
LP,Après 1948,AP,D8,D10,Autres,B,576.0907977
LP,Après 1948,MA,D8,D10,Autres,B,176.7391507
LP,Après 1948,AP,D9,D10,Autres,B,605.1362698
LP,Après 1948,MA,D9,D10,Autres,B,224.4799798
LP,Après 1948,AP,D10,D10,Autres,B,531.1048117
LP,Après 1948,MA,D10,D10,Autres,B,223.8607731
LP,Après 1948,AP,D1,D2,Autres,B,27.85492621
LP,Après 1948,MA,D1,D2,Autres,B,13.73224236
LP,Après 1948,AP,D2,D2,Autres,B,23.46314026
LP,Après 1948,MA,D2,D2,Autres,B,34.8980684
LP,Après 1948,AP,D3,D2,Autres,B,20.28059704
LP,Après 1948,MA,D3,D2,Autres,B,22.18088634
LP,Après 1948,AP,D4,D2,Autres,B,27.98566717
LP,Après 1948,MA,D4,D2,Autres,B,23.6111006
LP,Après 1948,AP,D5,D2,Autres,B,14.59215844
LP,Après 1948,MA,D5,D2,Autres,B,22.23811481
LP,Après 1948,AP,D6,D2,Autres,B,14.68972459
LP,Après 1948,MA,D6,D2,Autres,B,25.72182058
LP,Après 1948,AP,D7,D2,Autres,B,9.495321767
LP,Après 1948,MA,D7,D2,Autres,B,12.84838235
LP,Après 1948,AP,D8,D2,Autres,B,18.59246759
LP,Après 1948,MA,D8,D2,Autres,B,12.76365599
LP,Après 1948,AP,D9,D2,Autres,B,11.21309531
LP,Après 1948,MA,D9,D2,Autres,B,20.71914337
LP,Après 1948,AP,D10,D2,Autres,B,17.368972
LP,Après 1948,MA,D10,D2,Autres,B,17.3867076
LP,Après 1948,AP,D1,D3,Autres,B,31.34752038
LP,Après 1948,MA,D1,D3,Autres,B,24.84850464
LP,Après 1948,AP,D2,D3,Autres,B,44.91646726
LP,Après 1948,MA,D2,D3,Autres,B,16.35143847
LP,Après 1948,AP,D3,D3,Autres,B,26.06049026
LP,Après 1948,MA,D3,D3,Autres,B,57.46188331
LP,Après 1948,AP,D4,D3,Autres,B,25.96924433
LP,Après 1948,MA,D4,D3,Autres,B,46.01541877
LP,Après 1948,AP,D5,D3,Autres,B,18.91199937
LP,Après 1948,MA,D5,D3,Autres,B,40.38691592
LP,Après 1948,AP,D6,D3,Autres,B,21.32207947
LP,Après 1948,MA,D6,D3,Autres,B,30.04053401
LP,Après 1948,AP,D7,D3,Autres,B,18.67599942
LP,Après 1948,MA,D7,D3,Autres,B,9.27631308
LP,Après 1948,AP,D8,D3,Autres,B,14.28773818
LP,Après 1948,MA,D8,D3,Autres,B,17.3779619
LP,Après 1948,AP,D9,D3,Autres,B,12.47439508
LP,Après 1948,MA,D9,D3,Autres,B,12.97174431
LP,Après 1948,AP,D10,D3,Autres,B,15.77696769
LP,Après 1948,MA,D10,D3,Autres,B,20.22800818
LP,Après 1948,AP,D1,D4,Autres,B,18.25315353
LP,Après 1948,MA,D1,D4,Autres,B,27.80300732
LP,Après 1948,AP,D2,D4,Autres,B,29.91150085
LP,Après 1948,MA,D2,D4,Autres,B,35.75393297
LP,Après 1948,AP,D3,D4,Autres,B,14.33864861
LP,Après 1948,MA,D3,D4,Autres,B,25.54768734
LP,Après 1948,AP,D4,D4,Autres,B,28.8885114
LP,Après 1948,MA,D4,D4,Autres,B,40.98624862
LP,Après 1948,AP,D5,D4,Autres,B,29.19040813
LP,Après 1948,MA,D5,D4,Autres,B,48.43568993
LP,Après 1948,AP,D6,D4,Autres,B,35.01156044
LP,Après 1948,MA,D6,D4,Autres,B,61.66146369
LP,Après 1948,AP,D7,D4,Autres,B,17.95755229
LP,Après 1948,MA,D7,D4,Autres,B,31.66889543
LP,Après 1948,AP,D8,D4,Autres,B,26.50195217
LP,Après 1948,MA,D8,D4,Autres,B,23.59935402
LP,Après 1948,AP,D9,D4,Autres,B,9.164445123
LP,Après 1948,MA,D9,D4,Autres,B,18.4966124
LP,Après 1948,AP,D10,D4,Autres,B,7.162282808
LP,Après 1948,MA,D10,D4,Autres,B,14.25357706
LP,Après 1948,AP,D1,D5,Autres,B,33.11452141
LP,Après 1948,MA,D1,D5,Autres,B,18.6835738
LP,Après 1948,AP,D2,D5,Autres,B,39.52746743
LP,Après 1948,MA,D2,D5,Autres,B,26.88575288
LP,Après 1948,AP,D3,D5,Autres,B,19.24617601
LP,Après 1948,MA,D3,D5,Autres,B,30.66321744
LP,Après 1948,AP,D4,D5,Autres,B,33.48754679
LP,Après 1948,MA,D4,D5,Autres,B,34.20924712
LP,Après 1948,AP,D5,D5,Autres,B,45.74356392
LP,Après 1948,MA,D5,D5,Autres,B,64.77756452
LP,Après 1948,AP,D6,D5,Autres,B,29.92178689
LP,Après 1948,MA,D6,D5,Autres,B,41.3486253
LP,Après 1948,AP,D7,D5,Autres,B,34.04953914
LP,Après 1948,MA,D7,D5,Autres,B,44.54879813
LP,Après 1948,AP,D8,D5,Autres,B,26.62245013
LP,Après 1948,MA,D8,D5,Autres,B,28.55390281
LP,Après 1948,AP,D9,D5,Autres,B,14.0333773
LP,Après 1948,MA,D9,D5,Autres,B,19.22862377
LP,Après 1948,AP,D10,D5,Autres,B,13.0632548
LP,Après 1948,MA,D10,D5,Autres,B,15.38616436
LP,Après 1948,AP,D1,D6,Autres,B,37.65432701
LP,Après 1948,MA,D1,D6,Autres,B,21.81347676
LP,Après 1948,AP,D2,D6,Autres,B,45.01165992
LP,Après 1948,MA,D2,D6,Autres,B,34.95035152
LP,Après 1948,AP,D3,D6,Autres,B,36.21210836
LP,Après 1948,MA,D3,D6,Autres,B,30.93846585
LP,Après 1948,AP,D4,D6,Autres,B,30.15147087
LP,Après 1948,MA,D4,D6,Autres,B,29.44958769
LP,Après 1948,AP,D5,D6,Autres,B,47.10099762
LP,Après 1948,MA,D5,D6,Autres,B,36.39900916
LP,Après 1948,AP,D6,D6,Autres,B,51.42964442
LP,Après 1948,MA,D6,D6,Autres,B,50.70136438
LP,Après 1948,AP,D7,D6,Autres,B,57.36013208
LP,Après 1948,MA,D7,D6,Autres,B,66.41797774
LP,Après 1948,AP,D8,D6,Autres,B,41.7229157
LP,Après 1948,MA,D8,D6,Autres,B,54.49239234
LP,Après 1948,AP,D9,D6,Autres,B,28.21537259
LP,Après 1948,MA,D9,D6,Autres,B,38.03529545
LP,Après 1948,AP,D10,D6,Autres,B,32.55736795
LP,Après 1948,MA,D10,D6,Autres,B,24.81637548
LP,Après 1948,AP,D1,D7,Autres,B,54.89053939
LP,Après 1948,MA,D1,D7,Autres,B,41.42089993
LP,Après 1948,AP,D2,D7,Autres,B,70.71238248
LP,Après 1948,MA,D2,D7,Autres,B,62.29571739
LP,Après 1948,AP,D3,D7,Autres,B,76.84856261
LP,Après 1948,MA,D3,D7,Autres,B,71.44824405
LP,Après 1948,AP,D4,D7,Autres,B,70.24951924
LP,Après 1948,MA,D4,D7,Autres,B,71.25925375
LP,Après 1948,AP,D5,D7,Autres,B,70.37120545
LP,Après 1948,MA,D5,D7,Autres,B,59.01214088
LP,Après 1948,AP,D6,D7,Autres,B,99.27494151
LP,Après 1948,MA,D6,D7,Autres,B,64.21171409
LP,Après 1948,AP,D7,D7,Autres,B,85.79155768
LP,Après 1948,MA,D7,D7,Autres,B,82.9921719
LP,Après 1948,AP,D8,D7,Autres,B,75.65002393
LP,Après 1948,MA,D8,D7,Autres,B,70.90668903
LP,Après 1948,AP,D9,D7,Autres,B,65.09163489
LP,Après 1948,MA,D9,D7,Autres,B,62.78237562
LP,Après 1948,AP,D10,D7,Autres,B,38.81888361
LP,Après 1948,MA,D10,D7,Autres,B,28.64284371
LP,Après 1948,AP,D1,D8,Autres,B,66.44835199
LP,Après 1948,MA,D1,D8,Autres,B,30.02828673
LP,Après 1948,AP,D2,D8,Autres,B,96.06499272
LP,Après 1948,MA,D2,D8,Autres,B,72.98793412
LP,Après 1948,AP,D3,D8,Autres,B,77.59708108
LP,Après 1948,MA,D3,D8,Autres,B,62.12622459
LP,Après 1948,AP,D4,D8,Autres,B,125.9847712
LP,Après 1948,MA,D4,D8,Autres,B,108.1697927
LP,Après 1948,AP,D5,D8,Autres,B,115.8124664
LP,Après 1948,MA,D5,D8,Autres,B,89.36715767
LP,Après 1948,AP,D6,D8,Autres,B,104.3259398
LP,Après 1948,MA,D6,D8,Autres,B,104.5921926
LP,Après 1948,AP,D7,D8,Autres,B,135.3120474
LP,Après 1948,MA,D7,D8,Autres,B,111.7599796
LP,Après 1948,AP,D8,D8,Autres,B,93.15506895
LP,Après 1948,MA,D8,D8,Autres,B,104.3849452
LP,Après 1948,AP,D9,D8,Autres,B,88.32058494
LP,Après 1948,MA,D9,D8,Autres,B,65.57958526
LP,Après 1948,AP,D10,D8,Autres,B,75.88737409
LP,Après 1948,MA,D10,D8,Autres,B,78.90404762
LP,Après 1948,AP,D1,D9,Autres,B,129.3470247
LP,Après 1948,MA,D1,D9,Autres,B,47.3619942
LP,Après 1948,AP,D2,D9,Autres,B,155.1510724
LP,Après 1948,MA,D2,D9,Autres,B,73.68819445
LP,Après 1948,AP,D3,D9,Autres,B,140.5945831
LP,Après 1948,MA,D3,D9,Autres,B,93.21740012
LP,Après 1948,AP,D4,D9,Autres,B,157.5718227
LP,Après 1948,MA,D4,D9,Autres,B,110.9203159
LP,Après 1948,AP,D5,D9,Autres,B,175.8617667
LP,Après 1948,MA,D5,D9,Autres,B,97.22653615
LP,Après 1948,AP,D6,D9,Autres,B,204.814449
LP,Après 1948,MA,D6,D9,Autres,B,170.6130405
LP,Après 1948,AP,D7,D9,Autres,B,223.300309
LP,Après 1948,MA,D7,D9,Autres,B,147.7105192
LP,Après 1948,AP,D8,D9,Autres,B,219.1689347
LP,Après 1948,MA,D8,D9,Autres,B,101.4455149
LP,Après 1948,AP,D9,D9,Autres,B,179.835912
LP,Après 1948,MA,D9,D9,Autres,B,136.4360182
LP,Après 1948,AP,D10,D9,Autres,B,129.8789221
LP,Après 1948,MA,D10,D9,Autres,B,87.52822107
LP,Après 1948,AP,D1,NC,Autres,B,1094.457756
LP,Après 1948,MA,D1,NC,Autres,B,377.4682414
LP,Après 1948,AP,D2,NC,Autres,B,903.7210445
LP,Après 1948,MA,D2,NC,Autres,B,456.6098476
LP,Après 1948,AP,D3,NC,Autres,B,762.6702908
LP,Après 1948,MA,D3,NC,Autres,B,379.9999966
LP,Après 1948,AP,D4,NC,Autres,B,718.2920396
LP,Après 1948,MA,D4,NC,Autres,B,418.1636235
LP,Après 1948,AP,D5,NC,Autres,B,725.1944269
LP,Après 1948,MA,D5,NC,Autres,B,477.9792443
LP,Après 1948,AP,D6,NC,Autres,B,708.6603828
LP,Après 1948,MA,D6,NC,Autres,B,427.1584713
LP,Après 1948,AP,D7,NC,Autres,B,760.9565741
LP,Après 1948,MA,D7,NC,Autres,B,498.8546315
LP,Après 1948,AP,D8,NC,Autres,B,749.6167147
LP,Après 1948,MA,D8,NC,Autres,B,331.7332254
LP,Après 1948,AP,D9,NC,Autres,B,794.2630088
LP,Après 1948,MA,D9,NC,Autres,B,353.7262805
LP,Après 1948,AP,D10,NC,Autres,B,807.2147052
LP,Après 1948,MA,D10,NC,Autres,B,342.0867543
LP,Après 1948,AP,D1,D1,Electricité,B,105.4389223
LP,Après 1948,MA,D1,D1,Electricité,B,59.86134108
LP,Après 1948,AP,D2,D1,Electricité,B,94.82144516
LP,Après 1948,MA,D2,D1,Electricité,B,127.6200038
LP,Après 1948,AP,D3,D1,Electricité,B,136.0213548
LP,Après 1948,MA,D3,D1,Electricité,B,83.18751124
LP,Après 1948,AP,D4,D1,Electricité,B,87.80478606
LP,Après 1948,MA,D4,D1,Electricité,B,27.4233527
LP,Après 1948,AP,D5,D1,Electricité,B,117.4849667
LP,Après 1948,MA,D5,D1,Electricité,B,82.73863966
LP,Après 1948,AP,D6,D1,Electricité,B,94.64318629
LP,Après 1948,MA,D6,D1,Electricité,B,43.00033417
LP,Après 1948,AP,D7,D1,Electricité,B,62.44321326
LP,Après 1948,MA,D7,D1,Electricité,B,66.80567463
LP,Après 1948,AP,D8,D1,Electricité,B,80.63026009
LP,Après 1948,MA,D8,D1,Electricité,B,34.61936106
LP,Après 1948,AP,D9,D1,Electricité,B,136.7042655
LP,Après 1948,MA,D9,D1,Electricité,B,22.76135602
LP,Après 1948,AP,D10,D1,Electricité,B,48.23088818
LP,Après 1948,MA,D10,D1,Electricité,B,59.14106692
LP,Après 1948,AP,D1,D10,Electricité,B,1077.484744
LP,Après 1948,MA,D1,D10,Electricité,B,240.2345588
LP,Après 1948,AP,D2,D10,Electricité,B,1231.865127
LP,Après 1948,MA,D2,D10,Electricité,B,357.1598069
LP,Après 1948,AP,D3,D10,Electricité,B,1369.842237
LP,Après 1948,MA,D3,D10,Electricité,B,578.2575776
LP,Après 1948,AP,D4,D10,Electricité,B,1679.263819
LP,Après 1948,MA,D4,D10,Electricité,B,440.0670907
LP,Après 1948,AP,D5,D10,Electricité,B,2091.230383
LP,Après 1948,MA,D5,D10,Electricité,B,431.0914551
LP,Après 1948,AP,D6,D10,Electricité,B,2379.371365
LP,Après 1948,MA,D6,D10,Electricité,B,625.3201838
